id,uid,track_id,content
18113,1013466,181048,@喜马拉雅好声音
18245,1055473,179214,吓
18652,1058759,180903,[给力]
18667,1058760,180903,[闭嘴]
18668,1058760,180903,[互粉]
18751,1059041,180903,[给力]
20410,1061515,180903,我要创业
25068,1000752,185999,王菲的中文版 也爱
25146,1000303,185999,一开口就被迷住了~~
5428,1015943,58300,夜的钢琴曲。
8225,1017478,81096,我踩我踩我踩，哈哈哈！太有意思了
8226,1012382,81096,"#本宫已经顺利上船啦~！# @小懒杨申 @怪蜀黍岳 @李潇钦QQ_Starke @萤火虫网络电台 @干田 @NJ如念"
8227,1012242,81096,@小懒杨申  @怪蜀黍岳  @悟净 你们火了
8228,1012382,81096,忘记艾特二师兄了~！@悟净 @derek @小安
8230,1002084,81096,回复@Sandy双双 :谢  谢  谢谢 宫主 洒家收到[嘻嘻]
8231,1002126,81096,"回复@NJ如念 :她已经疯了,她已经疯了...天"
8232,1012382,81096,回复@怪蜀黍岳 :...是什么意思~！！
8240,1012664,81096,好
8246,1002126,81096,学的好像啊!!哈哈
8255,1000041,81096,"最后学得好好好像啊哈哈哈哈@小懒杨申 "
8260,1007098,81096,回复@怪蜀黍岳:我也觉得学的太像了吧 哈哈哈哈
8262,1017578,81096,诺亚贼船上都是中国人啊？
8265,1012392,81096,"#本宫已经顺利上船啦~！# 好棒"
8267,1012230,81096,"这个好，这段，可以玩模范秀啊，pk哪版最象原作，设个奖，pk谁滴最动人，也设个奖，如何啊，那个那个...啥亲  @小懒杨申 "
8268,1002129,81096,船呢
8295,1007098,81096,"回复@小懒杨申 :我才刚上船一天~还要理理衣服呢 "
8306,1000005,81096,这算创新嘛～！！！！！！
8310,1000005,81096,如果都是你的声音～～你赢了～！！！！
8312,1000005,81096,二师兄，你还不把票子拿出来看看～～～
692,1012341,9978,Llojjjmmmm
5840,1015957,64558,"#vol3 紫薇小姐# 他爱的其实不是你，只是自己，就如爱紫薇的尔康。"
6707,1016339,64558,我有一个朋友。也许会一直在。也许会被我遗失。。因为时间。因为改变
6709,1016339,64558,片头有些长
6711,1016033,64558,回复@成长需要坚强 :习惯就好了，第五期就换别的了哦~
6731,1016339,64558,回复@小川叔:期待中
6732,1016339,64558,哇，还珠的主题曲。。勾起我的回忆了。放学了。。坐在电视前。一家人。。。
6734,1016339,64558,当当当。如果如果如果。一切只是不存在的一切
12762,1040276,9978,"#【Edwin】英国之声 - Bo Bruce  -  Charlie Brown超清现场# "
13839,1039835,64558,我姓福..名尔康..
13840,1039835,64558,前面那句纯属我自己脑补..因为标题是紫薇.
13846,1039835,64558,为什么..为什么..为什么..
13847,1039835,64558,有暴力倾向的..哥屋恩..
13848,1039835,64558,过了两天..尔康骗身份证..
13849,1039835,64558,尔康不会吧这个当成报复吧..
13850,1039835,64558,相爱的六个月里..
13852,1039835,64558,我特么有时也会滴油..不是故意的..
13853,1039835,64558,紫薇小姐突然发现了TVB里的
13855,1039835,64558,跟你在一起为什么不能看别的男银..
13856,1039835,64558,为什么..为什么..为什么..
6844,1000001,23361,真不错
7248,1017978,32237," "
8550,1018577,23361,感动的想哭
11243,1034141,129047,哈哈
11715,1036103,23361,"象流星离开我们，留下悠悠声音浓得化不开，纯的不带世俗气息
"
11984,1000584,23361,回复@lukeclj :一起怀念哥哥~
12697,1039505,23361,这声音真的太好听。
12864,1023181,23361,喜欢哥哥的歌
14222,1043927,23361,令人回味的声音
15064,1046539,165697,[嘻嘻]
15407,1044718,23361,要是有歌词就好了
15441,1000584,23361,回复@快乐_ly :歌词有的呢，在网页版的最右哦，手机版我们也会有哦~~~
17318,1054068,23361,好喜欢好怀恋，喜欢那个年代
17322,1054068,23361,为什么泪会流下。
17631,1053746,35245,姓王的多，这有什么稀奇
20481,1051692,23361,哥哥，无人能与其并论！
25246,1039876,23361,垂下眼睛熄了灯，回望这一段人生...如今再回头，那些刻骨地，都已经淡去，只是故事而已了
25271,1000584,23361,回复@adeline :这段评论好深刻~我喜欢。。~[可爱]
25894,1077090,23361,我也喜欢
26457,1000584,23361,回复@翠堤春晓 :谢谢哟~！
11298,1017142,130791,噗~~~~~~~~叔~~~~~太给力了。。
11301,1012382,130791,川叔，你肿么了？这张照片也是亮点吗？？
11302,1012382,130791,还是有点像的哈~~
11303,1012382,130791,听第三遍了。。。
11306,1012352,130791,矮马大婶子啊〜
11307,1012352,130791,一旦接受了这种设定，就只能无限循环了！
11309,1012382,130791,回复@江小蒙:这话好熟悉。。。
11310,1012352,130791,回复@Sandy双双: 因为我对你也说过，哈哈哈哈哈哈
11311,1012382,130791,回复@江小蒙 :啊哈哈哈~果然我的记忆力功能只开发出了一半~~
11317,1012230,130791,哈哈哈，最后一句错了，喜马拉雅，听我想听，貌似
11322,1002126,130791,回复@Sandy双双 :[哈哈]
11374,1000005,130791,我在床上听了这声音和看这评论，至少半个小时了
11424,1012382,130791,回复@干田:不如把彩虹给刷了吧~！
11425,1012382,130791,这个不刷彩虹不厚道！！
11516,1000005,130791,上班听一听～～精神瞬间被震撼了～～刷彩虹是吧·～我琢磨琢磨～～小川叔这个必须帮刷啊～～～
11519,1002126,130791,这是小沈阳版的？[哈哈]
11521,1015957,130791,你真给力[嘻嘻]
11522,1015957,130791,哈哈~~笑死我了
11533,1016033,130791,回复@怪蜀黍岳:我模仿的王宝强。。这么失败么？
11534,1002126,130791,这个……。王宝强是河北话。这个听着像东北话
291,1000044,106,苏打水
1533,1007098,28290,不知道噪音能修复么  性格很难改变啊 三岁看八十
1536,1007098,28290,回复@小懒杨申:是噪音！ 不是嗓音~ 录制的噪音希望能尽快修复呀 不然浪费了你的好嗓音0.0
1538,1000041,28290,回复@小懒杨申:APP噪音么 录的时候是不是靠近了带电磁的东西？
1924,1012741,28290,我喜欢这个类型的节目。。。
12505,1007108,145073,能在简介里介绍下故事就好了
16914,1014895,177875,"求推广~~@喜马拉雅好声音 @慧净 @小懒杨申 "
16990,1002084,177875,各有千秋的绝色美人，一派歌舞升平中似乎暗潮涌动。
25149,1054297,178326,有感觉。
28309,1085831,178326,太棒啦，太喜欢他的感情和哭腔！
35922,1007108,206451,又被洗脑了！
35958,1166758,178326,"喜欢
"
35976,1166657,178326,肉埙那段最棒！
37921,1144695,27670,前两天看完电影~很喜欢~~来听听有声书更有感觉~~哇哈哈！
38270,1184623,178326,喜欢
38894,1181355,178326,Beautiful
39383,1163936,178326,"好听
"
41066,1206406,178326,美
42667,1179057,178326,越听越好听〜〜
46484,1231598,178326,爱爱爱〜〜〜真空灵，好听
2491,1012382,449,额~~第一反应@萤火虫网络电台 的片花。。。
6359,1017071,69902,第一个是我 哈   我要看见彩虹
6735,1016339,69902,彩虹。我也要
6736,1016339,69902,只听音乐，不说话、
8052,1017071,69902,听见你的一种习惯
8054,1017071,69902,自己越来越不小清新了  肿么办
8059,1017071,69902,我在神游 断片中
8182,1012392,449,"#Only Love# 前奏好熟悉"
14936,1046215,161952,"你的梦想也是我的梦想

"
15123,1012230,167651,好漂亮的女宝宝
27198,1086785,167651,声音要再大点就好啦
30506,1002126,200369,最近听了好几期小时候的节目啊~最近都喜欢怀旧么
30941,1028043,167651,回复@拳拳MickeyLemon: 手机离太远了
52952,1188543,240052,我还没吃……
52997,1298247,240052,黑米粥[呵呵]
53946,1272223,240052,嗯。。。。
53948,1272223,240052,饿了
57858,1007098,240052,饿了………
67263,1391727,182054,@融阳映雪
69048,1002126,287179,想要的越多，越迷茫，生活还是随遇而安的好。
408,1012240,5299,声音很美
410,1002129,5299,这个歌是什么歌啊？好听哦.
415,1002126,5299,醉了~~~
430,1002129,5299,啥歌？
436,1007103,5299,你会固定时间发吗，求答案，嘿嘿
502,1007098,5299,会的哦 每周四节目做好 预计周五就会发上来的~谢谢关注呀
503,1007098,5299,回复@梦然:谢谢支持呢
507,1000005,5299,太好听了～真希望小安多发点声音。
509,1007098,5299,我一直站在被你伤害的地方-辛欣
510,1007098,5299,回复@EraserYun:我一直站在被你伤害的地方-辛欣
511,1007098,5299,痒-黄玲
512,1007098,5299,回复@EraserYun:痒-黄玲
513,1007098,5299,"回复@干田 :好的~今天专辑名称改好了 会发一些以前的录音上来的呢 "
518,1002129,5299,回复@小安 :[嘻嘻]
519,1002129,5299,回复@小安 :[嘻嘻]
521,1002129,5299,这个歌真的很好听.
524,1007098,5299,回复@EraserYun :我也很喜欢[可爱]
567,1000005,5299,回复@小安 :等下上去听听。
4243,1012454,40736,加油哦
4261,1000041,40736,很赞~
2926,1012297,39340,德鲁伊是我在暗黑里最爱用的角色。。。[熊猫]
2930,1012297,39340,回复@小懒杨申 :对，也许魔兽里也有德鲁伊，我刚才听到他说了~~哈哈[嘻嘻]
3268,1013057,39340,回复@Silvia:嗯，魔兽里也有德鲁伊-.-
7389,1007098,67391,晚上临睡前挺很有gan'jue感觉
14526,1000005,160509,@江小蒙 这货可以吧
14583,1000863,160509,好玩~
30438,1105951,161699,听着，回忆着…
32000,1129706,161699,我爱你！
33282,1143285,161699,很有回忆的一首歌
35363,1012297,203430,建议可以在简介出留下更详细的信息哦~！
42398,1000877,161699,喜欢......顶........
42821,1028348,161699,爱死了
43459,1201118,161699,过去太久了
46926,1181718,161699,好听
48025,1116183,161699,很浪的声音
50265,1281052,161699,这个没歌词的吗
53730,1181789,161699,好听
53752,1181789,161699,好棒
54151,1250797,161699,不一样的感觉~~
55953,1266454,161699,这个年代还有那时候的真爱卹
6073,1012423,37133,我绝对喜欢，我是仙剑迷！超喜欢这款游戏~
6074,1012423,37133,你这里还真是品种多多 啊~~
6076,1013381,37133,回复@嘻哈猫咪 :同为仙剑迷的我，怎能不收藏这个经典。
6077,1013381,37133,回复@嘻哈猫咪 :只要好听，都喜欢，呵呵~前二三十首，绝对是我压箱底的音乐，哈哈~喜欢欢迎常来听~
6081,1012423,37133,回复@车载音乐精选 :貌似还有一些，有机会一起传上来哈
6083,1013381,37133,回复@嘻哈猫咪 :是的，哈哈~~有个专辑
10086,1029499,104519,里面的第一首歌名是?
31173,1119310,200663,"喜欢喔 "
31317,1097916,200663,喜欢[呵呵]
32530,1134512,200663,"晕
"
33037,1141128,200663,"偶，my god
"
33067,1131484,200663,挺好。。。
33431,1113065,200663,"靠
"
34331,1115187,200663,喜欢～
34528,1155419,200663,好戳
34945,1150598,200663,转音跟假音的处理太强大了，膜拜。
36181,1168693,200663,爱老吴，超暴！
36435,1137594,200663,
39782,1151893,200663,精彩！顶苏打绿！
43201,1104772,200663,居然很和谐
3512,1000022,46912,有意思
6506,1012230,71488,精致的节目，每张图都那么漂亮
6609,1016033,71488,回复@小雨蓉易 :嘿嘿。
65430,1361075,225481,喜欢。特爱！
67639,1017777,281454,狗狗是我们的朋友，我家也养狗狗，真心喜欢小狗 听这首歌很有感触，支持
67752,1389015,281454,...狗狗
67774,1395340,281454,声音很吸引人，具有穿透力，可以唱个浮夸么？
67877,1288270,281454," 精神值得听"
67990,1396686,281454,好听！
68335,1394463,281454,很是伤感，我想家里的来福拉
68407,1399223,281454,好听啊！！
68435,1399619,281454,人类还是要善待那么通人性有感情的狗狗。
68549,1000002,281454,hello
68573,1267662,281454,"Do you really love us? If it's so, how to explain all the biting? We don't expect you to be a genius or superior than your peers, but at least please make us feel our love for you is reciprocal..."
68576,1375118,281454,有点意思
69142,1316494,281454,我家的大黄被人抓走啦。
70137,1387547,281454,表达的内容狠感人。。。       嗓音很好
70492,1377715,289085,果断诺澜啊！！！
70769,1410038,281454,好悲
71272,1317128,281454,不赖
2262,1012297,35101,声音非常的专业~！
2268,1012605,35101,好喜欢的声音哦！！！
2368,1012931,35101,回复@Silvia :谢谢哈~
2369,1012931,35101,回复@主播小俊 :谢谢。
4628,1012230,52144,耶，你要播有声小说肯定好听喔
4629,1012230,52144,配乐声再稍微轻点，可能效果更好喔，尤其半夜听
4706,1014736,52144,回复@小雨蓉易 :好的。下一次注意。
4708,1014736,52144,回复@小雨蓉易 :有机会吧。回头儿有什么想要听的告诉我。
4714,1012230,52144,回复@探月: 真滴么，忒好了，我想想啊
4798,1014736,52144,回复@小雨蓉易 :小事儿，你慢慢儿想。回头儿告诉我就可以了。
5213,1012297,52144,太感人了。。。
5215,1014736,52144,回复@Silvia :是这篇文章感人了
5220,1012297,52144,回复@探月 :我差点流泪了[泪]
5227,1014736,52144,回复@Silvia :这事儿整的。应该给你整流泪了。。
39644,1154913,45343,狮子王好好看
39873,1000584,45343,回复@RAINSTRIOM丿黛儿 :是的，童年啊~
40783,1184785,45343,柔情似水~
45917,1243935,221968,要不要这么夸张，搞的跟女主播一样。
48181,1265547,45343,非常怀念，是过去的时光
62613,1317016,25274,这真不如男的演播的
11726,1029953,135291,京片子啊！
12208,1038615,135291,我怎么觉得有点大舌头啊。。。而且模仿的痕迹太重了！
25500,1054297,187085,＜只愿一生爱一人＞___Jackie Zhang
25575,1073458,187085,随心！
55228,1182375,244569,"好玩
"
60334,1007108,257716,怎么了，姑娘？
62169,1359229,266549,这啥摩托
64423,1369492,135291,6.1
73225,1385383,39968,　青春，很好
84189,1473420,326004,电台做的真棒，学习！
85086,1449786,326004,太爱了 理想女生
87332,1052569,326004,回复@侃侃广播:谢谢，相互学习
87333,1052569,326004,回复@Br0wnEyes:恩恩。有空来听听哦。
89581,1082170,333043,哎哟不错哦
91426,1210148,347061,哈哈！你够狠！
91434,1316057,347061,那当然，不然咋叫老朋友。
91441,1210148,347061,回复@思夷:你应该去录一下
91484,1316057,347061,回复@上山微电台:什么时候合录一档新闻类、关注生活类热点话题，其实你很有想法和新意，你收集资料，我们录？
91571,1210148,347061,回复@思夷: 你是说抢路边设的生意？哈哈哈！
91654,1316057,347061,回复@上山微电台 :我们先一样一样的抢。
571,1000005,12153,这种形式不赖～～喜欢的～！！音乐配旁白，就是好像轻了点撒～～。。。
572,1012286,12153,回复@干田 :轻了什么、可否讲一下、我多多改进。
576,1000774,12153,是彼此交流
577,1000774,12153,可以烂漫
578,1000774,12153,嗯，这样的旁白，蛮有感觉的。
580,1012286,12153,回复@成功学专家论坛 :谢谢
584,1000099,12153,喜欢这样的感情生活讲述，期待下个讲述。
589,1012286,12153,回复@说电影 :我会努力的
594,1002084,12153,加油 就少了 边做事边听  真不错[嘻嘻]
595,1012286,12153,回复@悟净 :呃、好吧、我要努力做好节目、
597,1000005,12153,回复@以陌 :也许是我声音开得轻吧，这只是我个人感觉，声音的总体音量，比如音乐和人声，都偏低。
606,1012286,12153,回复@干田 :好的、我以后多注意
1497,1012286,12153,呃
1498,1012610,12153,回复@以陌 :[呵呵]
1691,1012286,12153,把彩虹条连起来
1692,1012286,12153,连起来
1693,1012286,12153,连起来
5728,1000005,63616,大管家你好嗨～～～
5740,1016205,63616,回复@干田 :呵呵。。。你好。。。
8674,1000001,51844,非常认同这个观点
877,1000757,21901,歌唱的不错
884,1012386,21901,[爱你]好听  哈哈
966,1002126,21901,[哈哈]
1012,1000846,21901,好听，年会节目算你一个了
1013,1002126,21901,回复@kalasmile :.......山寨KTV水平
1221,1000004,21901,很专业。
1240,1012382,21901,加上混响就更有感觉了~
1251,1000001,21901,nice
1266,1002126,21901,回复@Sandy双双 :嘿嘿，我用手机录的。
13131,1041330,153687,真好、我是你的脑残粉哦安妮妮
13132,1041328,153687,哈哈
13133,1041332,153687,来捧场子了~~
13163,1017334,153687,回复@刘子煜Em:恩恩[给力]
13224,1034919,153687,回复@刘子煜Em:嫌弃。。。
33111,1141779,203017,好声音@@@
33151,1142385,203017,声音很好听！我喜欢！
33747,1015957,203486,未完待续~~
33811,1098610,203486,想到了金沙滩   想到了碧海蓝天
35074,1135539,203017,剑三，好怀念。我会回来的！
38126,1182642,203017,"不错啊
"
2447,1012297,36669,[兔子][给力]
34898,1002126,205230,是啊，而且还对着手机自言自语。
40967,1175418,209412,这首曲子跟一个瑜珈节目里的配乐很像，宁静舒缓悠
41659,1199284,145988,真好，很没的故事
45749,1168649,11079,还想听呢...[挤眼]
45750,1168649,11079,"#鬼吹灯1第三卷第六十五集# [给力]"
47105,1256781,225924,你的两份呢
47154,1097696,225924,什么沙沙的声音…都听不清楚说什么？
49035,1012414,231046,有背景音乐呦~信骨哥有特殊待遇。哈哈
50843,1210625,231046,回复@神秘kook: 我也在想背景音乐怎么加，纠结呢
58009,1334853,224763,@喵嘞个咪的 哈哈哈哈
60708,1012587,261574,占位。。。.
60724,1214928,261574,回复@挥霍 :[兔子]还没睡呢。
60742,1351067,261574,爱的正能量[兔子]。。
60743,1012587,261574,回复@无敌小婧:躺床上听东西，一会儿就睡了
60789,1214928,261574,回复@挥霍:都是夜猫子。
60791,1214928,261574,回复@Crixalis:(^_^)
60798,1012587,261574,回复@无敌小婧:睡了晚安
63394,1304057,264046,a
70979,1421206,145988,好好
14111,1012757,159170,背景音乐有点问题，好像是消音版的！
14337,1012308,159170,前面的清唱是主播唱的吗很好听
34705,1156394,195884,姜哥来鸟。@Triptrain高桦 老师，这个鼓的音色搞得出来不？
35546,1124164,203515,陈明姐爱你，太透入
35595,1122404,203515,情歌还是老的好！
35817,1153836,206528,"这是第二次看到这篇文章、文字有种淡淡的、细腻的感情、很微妙、牵动人心
"
36249,1052569,206528,为啥是第二次呀。不过确实很感人。题目“余光中”首先吸引到我，然后发现此“余光中”非彼“余光中”
36250,1052569,206528,@心在遥远
36317,1166881,206528,很感人，有种想哭的冲动！
36452,1052569,206528,回复@程序员:呵呵，谢谢支持，有好故事也可以推荐给我们哦。萤火虫网络电台的其他节目也希望你有机会支持哦。
37274,1146936,206528,"可以
"
37376,1052569,206528,回复@way127:可以啥
37422,1146936,206528,回复@DJ杨羽: 不错
41865,1212874,195884,昆汀的电影音乐都好听
42387,1000877,203515,喜欢 陈明 ......[给力]
48398,1229444,203515,好听
51256,1246037,220751,我好讨厌现在的自己
51302,1032042,220751,回复@莫问浮萍 :怎么了这位听众~
51503,1273661,203515,喜欢
51747,1289997,203515,打动
1087,1012423,24527,好久没听到菲姐的歌了~~好怀旧哈~！
2867,1007092,24527,做成专辑吧
2869,1012392,24527,回复@风萧萧 :上下两期。嘿嘿。
10633,1002126,122324,"# 恭贺2013—2012年度电影回顾（春季篇）# 它讲的是普通青年和文艺青年帮一个二二乎乎的青年抢女人的故事……。[哈哈]"
12147,1034264,24527,大爱王菲！！！
12148,1034264,24527,大爱王菲！！！
12149,1034264,24527,大爱王菲！！！
13159,1037024,154057,[花心]
13164,1017142,154057,回复@点滴网络电台 :色色的表情~~~~
13630,1012308,154057,反正就是命中注定啦
13689,1017142,154057,回复@小黄玫瑰 :哟哟，，你的命中注定呢？
13898,1012308,154057,回复@若潇潇 :哈哈宿命的安排呀呀呀呀呀呀，潇潇的命中注定呢好奇啊
13952,1017142,154057,回复@小黄玫瑰 :诶诶~~你算不算？？？哈哈哈~
14090,1012308,154057,回复@若潇潇 :哈哈哈缘分啊我们也是命中注定的缘分
14110,1017142,154057,回复@小黄玫瑰 :哈哈哈~~~~[害羞]人家会害羞的说
14122,1012308,154057,回复@若潇潇 :[可爱]认识就是一种缘分
14336,1012308,161190,[给力]
17423,1012308,178773,[给力]
17470,1040280,178773,回复@小邋遢: 谢谢哦
17541,1012392,178773,亲。你这么快回去上班啦
12935,1041054,152284,"johnny "
15062,1046516,152284,好听
15214,1000584,152284,回复@宏牛 :这个可是翻唱我们中国歌曲的哟~
24543,1061970,184128,日记
27551,1087442,152284,原来是翻版中国的
37347,1051741,208488,能量音乐 又来了！[爱你]
41321,1208384,152284,楼上说错了，这个才是原版，翻版国外的才是
41404,1000584,152284,回复@swift :是国外翻版我们吧=。=~！
47293,1245671,184128,你是福州的？
47396,1061970,184128,回复@云央 :是啊~我是福州的嘿嘿
53329,1304481,152284,很好听的歌
56650,1320630,152284,原来这首歌是进口的啊
58885,1289178,254708,哈哈，貌似很火哦。。这个。。
58886,1305548,254708,每段听到＂断子绝孙＂就笑喷了~尤其是第一段~哈哈哈
58919,1305395,254708,3种风格
58940,1333083,254708,好像。。。在火车上。。。
58977,1305395,254708,嗯哼好评
58990,1313835,254708,啊嘞嘞，介个拿去剪辑一下直接就可以放到列车上面播了
59050,1342085,254708,还真的很列车
59317,1306633,254708,上神好样的
2772,1002129,38345,哈哈，老期待了
3342,1012423,38345,刚开始以为是录音有问题，听到正曲就很有Feel了~~制作效果也太牛了点吧~！
14906,1043217,165858,嗲好听
17787,1047634,180312,能不能在详情里把课文内容写上？谢谢
46722,1077354,62631,什么时候有后续？
60203,1040743,258574,听听 乐乐 开心
79501,1465500,310689,淘宝网店:达林小店，http://da321lin.taobao.com精品女装，欢迎亲们来选购！
90646,1129533,345372,哈哈好呀
90655,1210148,345372,回复@情感美文: 嘿嘿 或者玩玩绕口令？
90688,1557355,345372,"#喜马拉雅：活动讨论帖# 好主意，你组织开始吧"
90697,1210148,345372,回复@周保林: 哈哈哈，会不会把喜马拉雅搞成一个聊天室了！哈哈哈
90699,1002126,345372,回复@上山微电台:好主意
90701,1557355,345372,回复@上山微电台 :他们只能虚心接受，哈哈
90712,1210148,345372,回复@周保林: 哈哈！录点啥好呢？周董可有私藏的好货？不妨发出来让大家开开眼！
90727,1014034,345372,"#喜马拉雅：活动讨论帖# 好想法，可以一起来玩一下！"
90843,1210148,345372,"有没事儿的么？我大概有点概念了，哈哈哈！很好玩的！@周保林 @玄念桃 @喜马拉雅好声音 @情感美文 @怪蜀黍岳 @杨侃 "
90898,1557355,345372,回复@上山微电：我来了，啥概念？哈哈
90902,1210148,345372,回复@周保林: 江湖。
90904,1557355,345372,回复@上山微电台 :要华山论剑吗？
90905,1210148,345372,回复@周保林: 哈哈 好主意
958,1012297,10125,[给力]你的音乐蛮好听的~
1170,1002125,10125,回复@Silvia :那我們做一個好朋友吧！
1187,1012297,10125,回复@陳澤庚 :[兔子]好哩~
1323,1002125,10125,回复@Silvia :愛你喔！
1603,1012297,10125,回复@陳澤庚 :[挤眼]谢谢给我捧场哈~~~感动感动~！！
1606,1002084,10125,@陳澤庚  加油 顶哦
1617,1012230,10125,咋没简介呢?
1722,1002125,10125,回复@悟净 :感谢老哥啊！
1723,1002125,10125,回复@小雨蓉易 :不在内地 一般很少有时间在网上！
1724,1002125,10125,回复@小雨蓉易 :不在内地 一般很少有时间在网上！
1726,1002084,10125,回复@陳澤庚 :[嘻嘻]
1727,1002125,10125,回复@悟净 :待会我还有采访 我先准备一下等主持人来！
1728,1002084,10125,回复@陳澤庚 :加油 祝顺利
9610,1012414,96580,换换口味，来点轻松的。[哈哈]
9621,1012414,96580,回复@小懒杨申:这个不是.....
9626,1007098,96580,配乐好有意思，配音都是神秘大大吗Q_Q哈哈哈…笑的hao'meng好萌
9630,1012414,96580,回复@小安:好萌[衰]~是我自己讲的~配乐搭配故事~呵呵~
9635,1012230,96580,嗷，复活啦，还是用这样的姿势啊
9642,1002126,96580,"#爆笑武侠01 知己# 挖坑专家..."
9645,1012382,96580,这个我可以听诶~哈哈~~
331,1007069,421,[偷笑]太有才了，哈哈哈真给力！
1901,1012297,27853,[抱抱]相信你~！
3708,1002129,47880,很喜欢这个节奏
11070,1012352,47880,一边听这个一边干活不科学，就想喝点儿~[偷笑]
15297,1012757,168830,一档节目，很多内容，信息量很大！
20464,1055666,183370,gangge支持
20487,1061886,183370,GDG
25043,1012297,183124,是原创的？！
25200,1070272,125035,支持，支持！
31737,1118744,183370,恩
35572,1099422,206345,先抢沙发！求GL！缘劫！
35579,1101451,206345,"十年
"
35580,1099422,206345,回复@李潇钦QQ_Starke: 一本小说阿，不过是GL的，求凌一尧配音柏颜！泣！
35582,1099422,206345,回复@李潇钦QQ_Starke: 真的超级适合的！！！大大！！满足我！！
35604,1106119,206345,"喜欢He,虐的不忍看。。。"
35626,1106660,206345,求照片！！
35683,1099756,206345,哭了
35699,1119875,206345,結局這種糟糕.本來還很期待
35708,1126253,206345,我听错了？反复听了好几遍，好难过的感觉
35720,1094504,206345,是不是结尾了
5274,1002084,57730,"@ 小雨蓉易  前面的开头不是很清楚。[可爱]      "
5283,1012230,57730,回复@悟净: 手机直接录电脑里的，测试，凑合听吧，不听也没事，回头有空整个超级好听专辑
8464,1002126,82399,我寄过啊我寄过啊。。也收过啊，从西藏，从新疆，从阳朔，从丽江。。
8475,1017433,82399,回复@怪蜀黍岳 :嘿嘿，收到明信片的心情应该很不错吧，小心翼翼的收藏。O(∩_∩)O哈哈~
9887,1000005,105066,已经到了第三集了啊～～～这个偷偷想着你的系列，一共有多少个？？
10109,1012230,105066,好文笔。最飘逸的倾诉，如是。
16668,1041854,176066,攒着一起听真过瘾啊！！！
16670,1039744,176066,回复@貪翫J :[哈哈]
17245,1041668,176066,"老头是谁说的？
"
17247,1039744,176066,回复@踩菊东篱下 :额....男性角色都是我....
35936,1127649,206669,支持小黄黄、
37538,1070985,71389,很好
38121,1182959,208711,加油！老弟顶你
39379,1012297,208711,"唱的很好哦~！@yamapig "
41385,1124857,208711,回复@Silvia:哈哈。。瞎玩的。。。边吹边唱最带劲了
42766,1054297,184841,西游？
44884,1054297,184841,西游想你。。。
47298,1245671,185346,好喜欢你的声音哈哈
47508,1012308,217153,[兔子][给力]
58446,1131710,253272,好秀气滴武汉话，苕⋯货！哈哈哈
357,1000041,5287,我是丁丁，大欢迎哈[嘻嘻]
398,1007098,5287,回复@derek :嘎嘎 丁丁酱~~see you
409,1000010,5287,hello～！！
425,1012240,5287,hello  美女么
426,1012240,5287,[嘻嘻]
456,1012231,5287,这是啥歌啊？
457,1012231,5287,好像很熟悉
504,1007098,5287,回复@梦然:hi 您好
505,1007098,5287,回复@seamanyu_Jp:我爱你 再见-小玉荣子
506,1007098,5287,回复@xbxbxb007:hi [可爱]
514,1000726,5287,回复@小安 :hallo
553,1012231,5287,回复@小安 :恩，多谢
615,1012240,5287,回复@小安 :[害羞]
4559,1012801,50134,"#再见了我的小王子# 小王子也是我最喜欢的书[可爱]"
4606,1012392,50134,回复@暗黑伯爵123 :嘿。我现在仍在看呢
28561,1073384,190339,秦皇岛有小花儿，河北有小强，哈哈
38552,1172778,210653,"很好听啊
"
43763,1207529,215538,nice
44496,1000303,210653,好听呀 有没有整首歌曲的呀！？
44497,1131179,210653,回复@翻唱也给力 :有好多的，晚上传。
9257,1012291,91187,hjjkkklll
9260,1012291,91187,gggbnm
9261,1012291,91187,回复@海之浪:cghjkk
10191,1021555,91187,哎哟，不错哦~
10268,1012339,113208,专业的
10481,1012339,113208,[衰]
10642,1012339,113208,[吐]  想知道李可乐 会怎么报复 怎么发怒[可怜]老大记得更新呀
13017,1041164,138151,不错。。。我有点后悔了，没胆子去录音
13501,1039744,37594,读的太跳跃了，尾音收的太死，一蹦一蹦的，听着会很吃力
14768,1035794,138151,我觉得你选错歌了，你的声音应该唱许嵩之类的。
14873,1002126,165608,还做了片头哦。。。
14874,1002126,165608,还有读错的，哈哈哈
14881,1039744,165608,回复@怪蜀黍岳 :有读错的？？  我听听  重新上传
14884,1002126,165608,回复@能文能武能打虎:我回家在用电脑听一遍，不知道是不是bug
14885,1039744,165608,"回复@怪蜀黍岳 :enen ,好的  然后告诉我啊，要是有我就重新剪辑 重新传"
14992,1041854,165608,板凳
25289,1000726,186846,[嘻嘻]
30390,1107187,179233,very good
31492,1124357,201962,"不错啊，声音很好
"
31501,1002126,201962,西游中毒者……。
9562,1024716,88788,一直是心中的经典曲目
9565,1023392,88788,我说怎么耳熟，吹牛老爹的i will be missing you就用的这歌的编曲对不
10582,1032205,88788,"喜欢
"
11312,1035706,88788,很棒，很激动，有种开始认识世界的感觉
11314,1035712,88788,一直喜欢。
12383,1038997,88788,超喜欢
12757,1038265,88788,赞，经典。
13112,1041284,88788,"心中一首经典歌曲
"
14901,1045391,88788,好听
14929,1046152,88788,一听就喜欢上了，难道这是泰囧歌？
17578,1049740,88788,洗礼
17617,1002084,180248,新年快乐了[太开心]
